"","Site","Date","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12"
"26","Bantou",2003-07-15,8.64753618547993,5.52370697259903,3.84320040672056,0.320061400532722,0.252772816296282,0.0960355363786221,0.0114841805770993,0.343890232424582,3.1807923540473,7.27322805312372,11.6474196612835,14.8708374500275
"27","Bantou",2003-08-01,8.75397920608521,6.56746325954314,4.68962880969048,2.27985300556306,0.202971033751965,0.216720893465239,0.0960355363786221,0.0977240959182382,0.304048069061772,4.90409364178777,10.315411567688,13.2193189263344
"28","Bantou",2003-08-15,8.27416481077671,8.64753618547993,5.52370697259903,3.84320040672056,0.320061400532722,0.252772816296282,0.0960355363786221,0.0114841805770993,0.343890232424582,3.1807923540473,7.27322805312372,11.6474196612835
"29","Bantou",2003-09-01,8.39530721306801,8.75397920608521,6.56746325954314,4.68962880969048,2.27985300556306,0.202971033751965,0.216720893465239,0.0960355363786221,0.0977240959182382,0.304048069061772,4.90409364178777,10.315411567688
"30","Bantou",2003-09-15,8.98791179060936,8.27416481077671,8.64753618547993,5.52370697259903,3.84320040672056,0.320061400532722,0.252772816296282,0.0960355363786221,0.0114841805770993,0.343890232424582,3.1807923540473,7.27322805312372
"31","Bantou",2003-10-01,8.32598780816601,8.39530721306801,8.75397920608521,6.56746325954314,4.68962880969048,2.27985300556306,0.202971033751965,0.216720893465239,0.0960355363786221,0.0977240959182382,0.304048069061772,4.90409364178777
"32","Bantou",2003-10-15,4.80288557852468,8.98791179060936,8.27416481077671,8.64753618547993,5.52370697259903,3.84320040672056,0.320061400532722,0.252772816296282,0.0960355363786221,0.0114841805770993,0.343890232424582,3.1807923540473
"33","Bantou",2003-11-01,5.34447365254164,8.32598780816601,8.39530721306801,8.75397920608521,6.56746325954314,4.68962880969048,2.27985300556306,0.202971033751965,0.216720893465239,0.0960355363786221,0.0977240959182382,0.304048069061772
"34","Bantou",2003-11-15,3.85971934348345,4.80288557852468,8.98791179060936,8.27416481077671,8.64753618547993,5.52370697259903,3.84320040672056,0.320061400532722,0.252772816296282,0.0960355363786221,0.0114841805770993,0.343890232424582
"35","Bantou",2003-12-01,0.447615302378132,5.34447365254164,8.32598780816601,8.39530721306801,8.75397920608521,6.56746325954314,4.68962880969048,2.27985300556306,0.202971033751965,0.216720893465239,0.0960355363786221,0.0977240959182382
"36","Bantou",2003-12-15,0.183275542912945,3.85971934348345,4.80288557852468,8.98791179060936,8.27416481077671,8.64753618547993,5.52370697259903,3.84320040672056,0.320061400532722,0.252772816296282,0.0960355363786221,0.0114841805770993
"37","Bantou",2004-01-01,0.0976982889696956,0.447615302378132,5.34447365254164,8.32598780816601,8.39530721306801,8.75397920608521,6.56746325954314,4.68962880969048,2.27985300556306,0.202971033751965,0.216720893465239,0.0960355363786221
"38","Bantou",2004-01-15,0.0939885070547462,0.183275542912945,3.85971934348345,4.80288557852468,8.98791179060936,8.27416481077671,8.64753618547993,5.52370697259903,3.84320040672056,0.320061400532722,0.252772816296282,0.0960355363786221
"39","Bantou",2004-02-01,0.0508349351584911,0.0976982889696956,0.447615302378132,5.34447365254164,8.32598780816601,8.39530721306801,8.75397920608521,6.56746325954314,4.68962880969048,2.27985300556306,0.202971033751965,0.216720893465239
"40","Bantou",2004-02-15,0.0680622458457947,0.0939885070547462,0.183275542912945,3.85971934348345,4.80288557852468,8.98791179060936,8.27416481077671,8.64753618547993,5.52370697259903,3.84320040672056,0.320061400532722,0.252772816296282
"41","Bantou",2004-03-01,0.072599728902181,0.0508349351584911,0.0976982889696956,0.447615302378132,5.34447365254164,8.32598780816601,8.39530721306801,8.75397920608521,6.56746325954314,4.68962880969048,2.27985300556306,0.202971033751965
"42","Bantou",2004-03-15,0.0400968511899312,0.0680622458457947,0.0939885070547462,0.183275542912945,3.85971934348345,4.80288557852468,8.98791179060936,8.27416481077671,8.64753618547993,5.52370697259903,3.84320040672056,0.320061400532722
"43","Bantou",2004-04-01,0.347272258251905,0.072599728902181,0.0508349351584911,0.0976982889696956,0.447615302378132,5.34447365254164,8.32598780816601,8.39530721306801,8.75397920608521,6.56746325954314,4.68962880969048,2.27985300556306
"44","Bantou",2004-04-15,1.29612903296947,0.0400968511899312,0.0680622458457947,0.0939885070547462,0.183275542912945,3.85971934348345,4.80288557852468,8.98791179060936,8.27416481077671,8.64753618547993,5.52370697259903,3.84320040672056
"45","Bantou",2004-05-01,3.12027585890985,0.347272258251905,0.072599728902181,0.0508349351584911,0.0976982889696956,0.447615302378132,5.34447365254164,8.32598780816601,8.39530721306801,8.75397920608521,6.56746325954314,4.68962880969048
"46","Bantou",2004-05-15,3.23617506796314,1.29612903296947,0.0400968511899312,0.0680622458457947,0.0939885070547462,0.183275542912945,3.85971934348345,4.80288557852468,8.98791179060936,8.27416481077671,8.64753618547993,5.52370697259903
"47","Bantou",2004-06-01,2.32640754431486,3.12027585890985,0.347272258251905,0.072599728902181,0.0508349351584911,0.0976982889696956,0.447615302378132,5.34447365254164,8.32598780816601,8.39530721306801,8.75397920608521,6.56746325954314
"48","Bantou",2004-06-15,4.21928429603577,3.23617506796314,1.29612903296947,0.0400968511899312,0.0680622458457947,0.0939885070547462,0.183275542912945,3.85971934348345,4.80288557852468,8.98791179060936,8.27416481077671,8.64753618547993
"49","Bantou",2004-07-01,6.55114769166516,2.32640754431486,3.12027585890985,0.347272258251905,0.072599728902181,0.0508349351584911,0.0976982889696956,0.447615302378132,5.34447365254164,8.32598780816601,8.39530721306801,8.75397920608521
"50","Bantou",2004-07-15,9.88105343234155,4.21928429603577,3.23617506796314,1.29612903296947,0.0400968511899312,0.0680622458457947,0.0939885070547462,0.183275542912945,3.85971934348345,4.80288557852468,8.98791179060936,8.27416481077671
